Source,Sink,Weight,Net
net_7,inst_114021,1.0,net_7
net_8,inst_115963,1.0,net_8
net_9,inst_119329,1.0,net_9
net_10,inst_124101,0.5,net_10
net_10,inst_124103,0.5,net_10
net_11,inst_124101,0.333333333333,net_11
net_11,inst_124102,0.333333333333,net_11
net_11,inst_124103,0.333333333333,net_11
net_12,inst_129980,0.333333333333,net_12
net_12,inst_129981,0.333333333333,net_12
net_12,inst_129982,0.333333333333,net_12
net_13,inst_133825,0.333333333333,net_13
net_13,inst_133826,0.333333333333,net_13
net_13,inst_133827,0.333333333333,net_13
net_14,inst_133825,0.333333333333,net_14
net_14,inst_133826,0.333333333333,net_14
net_14,inst_133827,0.333333333333,net_14
net_15,inst_133822,0.2,net_15
net_15,inst_133823,0.2,net_15
net_15,inst_133825,0.2,net_15
net_15,inst_133826,0.2,net_15
net_15,inst_133827,0.2,net_15
net_16,inst_15872,0.333333333333,net_16
net_16,inst_15873,0.333333333333,net_16
net_16,inst_15874,0.333333333333,net_16
net_17,inst_10146,0.25,net_17
net_17,inst_10780,0.25,net_17
net_17,inst_10781,0.25,net_17
net_17,inst_10782,0.25,net_17
net_18,inst_10146,0.2,net_18
net_18,inst_10147,0.2,net_18
net_18,inst_16132,0.2,net_18
net_18,inst_16134,0.2,net_18
net_18,inst_16136,0.2,net_18
net_19,inst_15795,0.2,net_19
net_19,inst_15796,0.2,net_19
net_19,inst_15797,0.2,net_19
net_19,inst_8319,0.2,net_19
net_19,inst_8321,0.2,net_19
net_20,inst_12976,0.2,net_20
net_20,inst_12977,0.2,net_20
net_20,inst_12978,0.2,net_20
net_20,inst_8319,0.2,net_20
net_20,inst_8321,0.2,net_20
net_21,inst_11834,0.2,net_21
net_21,inst_11835,0.2,net_21
net_21,inst_11836,0.2,net_21
net_21,inst_8319,0.2,net_21
net_21,inst_8327,0.2,net_21
net_22,inst_11834,0.2,net_22
net_22,inst_11835,0.2,net_22
net_22,inst_11836,0.2,net_22
net_22,inst_4947,0.2,net_22
net_22,inst_4948,0.2,net_22
net_23,inst_10780,0.2,net_23
net_23,inst_10781,0.2,net_23
net_23,inst_10782,0.2,net_23
net_23,inst_4947,0.2,net_23
net_23,inst_4948,0.2,net_23
net_24,inst_10146,0.166666666667,net_24
net_24,inst_10147,0.166666666667,net_24
net_24,inst_10148,0.166666666667,net_24
net_24,inst_19186,0.166666666667,net_24
net_24,inst_19187,0.166666666667,net_24
net_24,inst_19281,0.166666666667,net_24
net_25,inst_10146,0.166666666667,net_25
net_25,inst_10147,0.166666666667,net_25
net_25,inst_10148,0.166666666667,net_25
net_25,inst_16136,0.166666666667,net_25
net_25,inst_16137,0.166666666667,net_25
net_25,inst_16138,0.166666666667,net_25
net_26,inst_10146,0.166666666667,net_26
net_26,inst_10147,0.166666666667,net_26
net_26,inst_10148,0.166666666667,net_26
net_26,inst_16136,0.166666666667,net_26
net_26,inst_16137,0.166666666667,net_26
net_26,inst_16138,0.166666666667,net_26
net_27,inst_16136,0.166666666667,net_27
net_27,inst_16137,0.166666666667,net_27
net_27,inst_16138,0.166666666667,net_27
net_27,inst_6435,0.166666666667,net_27
net_27,inst_6436,0.166666666667,net_27
net_27,inst_6438,0.166666666667,net_27
net_28,inst_16132,0.166666666667,net_28
net_28,inst_16134,0.166666666667,net_28
net_28,inst_16136,0.166666666667,net_28
net_28,inst_319,0.166666666667,net_28
net_28,inst_320,0.166666666667,net_28
net_28,inst_321,0.166666666667,net_28
net_29,inst_21165,0.142857142857,net_29
net_29,inst_21166,0.142857142857,net_29
net_29,inst_21201,0.142857142857,net_29
net_29,inst_8321,0.142857142857,net_29
net_29,inst_8324,0.142857142857,net_29
net_29,inst_8325,0.142857142857,net_29
net_29,inst_8327,0.142857142857,net_29
net_30,inst_19786,0.142857142857,net_30
net_30,inst_19788,0.142857142857,net_30
net_30,inst_19789,0.142857142857,net_30
net_30,inst_8321,0.142857142857,net_30
net_30,inst_8324,0.142857142857,net_30
net_30,inst_8325,0.142857142857,net_30
net_30,inst_8327,0.142857142857,net_30
net_31,inst_12089,0.125,net_31
net_31,inst_31943,0.125,net_31
net_31,inst_31945,0.125,net_31
net_31,inst_58294,0.125,net_31
net_31,inst_58296,0.125,net_31
net_31,inst_58298,0.125,net_31
net_31,inst_58299,0.125,net_31
net_31,inst_79786,0.125,net_31
net_32,inst_12089,0.125,net_32
net_32,inst_33148,0.125,net_32
net_32,inst_33149,0.125,net_32
net_32,inst_56651,0.125,net_32
net_32,inst_56665,0.125,net_32
net_32,inst_56666,0.125,net_32
net_32,inst_56667,0.125,net_32
net_32,inst_79786,0.125,net_32
net_33,inst_12089,0.125,net_33
net_33,inst_33148,0.125,net_33
net_33,inst_33149,0.125,net_33
net_33,inst_56651,0.125,net_33
net_33,inst_56665,0.125,net_33
net_33,inst_56666,0.125,net_33
net_33,inst_56667,0.125,net_33
net_33,inst_79055,0.125,net_33
net_34,inst_10929,0.125,net_34
net_34,inst_33148,0.125,net_34
net_34,inst_33149,0.125,net_34
net_34,inst_50913,0.125,net_34
net_34,inst_50914,0.125,net_34
net_34,inst_50915,0.125,net_34
net_34,inst_50916,0.125,net_34
net_34,inst_79055,0.125,net_34
net_35,inst_10393,0.125,net_35
net_35,inst_34400,0.125,net_35
net_35,inst_34402,0.125,net_35
net_35,inst_50913,0.125,net_35
net_35,inst_50914,0.125,net_35
net_35,inst_50915,0.125,net_35
net_35,inst_50916,0.125,net_35
net_35,inst_79055,0.125,net_35
net_36,inst_10393,0.125,net_36
net_36,inst_35135,0.125,net_36
net_36,inst_35136,0.125,net_36
net_36,inst_50913,0.125,net_36
net_36,inst_50914,0.125,net_36
net_36,inst_50915,0.125,net_36
net_36,inst_50916,0.125,net_36
net_36,inst_79055,0.125,net_36
net_37,inst_10393,0.125,net_37
net_37,inst_36646,0.125,net_37
net_37,inst_36647,0.125,net_37
net_37,inst_50621,0.125,net_37
net_37,inst_50678,0.125,net_37
net_37,inst_50679,0.125,net_37
net_37,inst_50680,0.125,net_37
net_37,inst_78072,0.125,net_37
net_38,inst_10393,0.125,net_38
net_38,inst_36646,0.125,net_38
net_38,inst_36647,0.125,net_38
net_38,inst_42901,0.125,net_38
net_38,inst_42902,0.125,net_38
net_38,inst_42904,0.125,net_38
net_38,inst_42906,0.125,net_38
net_38,inst_78072,0.125,net_38
net_39,inst_13421,0.111111111111,net_39
net_39,inst_29296,0.111111111111,net_39
net_39,inst_29298,0.111111111111,net_39
net_39,inst_29299,0.111111111111,net_39
net_39,inst_42391,0.111111111111,net_39
net_39,inst_42392,0.111111111111,net_39
net_39,inst_42457,0.111111111111,net_39
net_39,inst_42458,0.111111111111,net_39
net_39,inst_78072,0.111111111111,net_39
net_40,inst_13428,0.111111111111,net_40
net_40,inst_29296,0.111111111111,net_40
net_40,inst_29298,0.111111111111,net_40
net_40,inst_29299,0.111111111111,net_40
net_40,inst_42141,0.111111111111,net_40
net_40,inst_42143,0.111111111111,net_40
net_40,inst_42148,0.111111111111,net_40
net_40,inst_42149,0.111111111111,net_40
net_40,inst_74067,0.111111111111,net_40
net_41,inst_13428,0.111111111111,net_41
net_41,inst_29389,0.111111111111,net_41
net_41,inst_29390,0.111111111111,net_41
net_41,inst_29393,0.111111111111,net_41
net_41,inst_42141,0.111111111111,net_41
net_41,inst_42143,0.111111111111,net_41
net_41,inst_42148,0.111111111111,net_41
net_41,inst_42149,0.111111111111,net_41
net_41,inst_74067,0.111111111111,net_41
net_42,inst_13428,0.111111111111,net_42
net_42,inst_29598,0.111111111111,net_42
net_42,inst_29600,0.111111111111,net_42
net_42,inst_29601,0.111111111111,net_42
net_42,inst_44211,0.111111111111,net_42
net_42,inst_44212,0.111111111111,net_42
net_42,inst_59003,0.111111111111,net_42
net_42,inst_59004,0.111111111111,net_42
net_42,inst_74067,0.111111111111,net_42
net_43,inst_12263,0.111111111111,net_43
net_43,inst_29598,0.111111111111,net_43
net_43,inst_29600,0.111111111111,net_43
net_43,inst_29601,0.111111111111,net_43
net_43,inst_44211,0.111111111111,net_43
net_43,inst_44212,0.111111111111,net_43
net_43,inst_59003,0.111111111111,net_43
net_43,inst_59004,0.111111111111,net_43
net_43,inst_69332,0.111111111111,net_43
net_44,inst_12263,0.111111111111,net_44
net_44,inst_29598,0.111111111111,net_44
net_44,inst_29600,0.111111111111,net_44
net_44,inst_29601,0.111111111111,net_44
net_44,inst_44273,0.111111111111,net_44
net_44,inst_44274,0.111111111111,net_44
net_44,inst_58997,0.111111111111,net_44
net_44,inst_58998,0.111111111111,net_44
net_44,inst_69332,0.111111111111,net_44
net_45,inst_12263,0.111111111111,net_45
net_45,inst_30569,0.111111111111,net_45
net_45,inst_46152,0.111111111111,net_45
net_45,inst_46240,0.111111111111,net_45
net_45,inst_60583,0.111111111111,net_45
net_45,inst_60584,0.111111111111,net_45
net_45,inst_60586,0.111111111111,net_45
net_45,inst_60587,0.111111111111,net_45
net_45,inst_84414,0.111111111111,net_45
net_46,FE_RC_1915_0,0.1,net_46
net_46,inst_30179,0.1,net_46
net_46,inst_30181,0.1,net_46
net_46,inst_30182,0.1,net_46
net_46,inst_56583,0.1,net_46
net_46,inst_56615,0.1,net_46
net_46,inst_56669,0.1,net_46
net_46,inst_56670,0.1,net_46
net_46,inst_56671,0.1,net_46
net_46,inst_81799,0.1,net_46
net_47,inst_19785,0.1,net_47
net_47,inst_30179,0.1,net_47
net_47,inst_30181,0.1,net_47
net_47,inst_30182,0.1,net_47
net_47,inst_49308,0.1,net_47
net_47,inst_49330,0.1,net_47
net_47,inst_49331,0.1,net_47
net_47,inst_49332,0.1,net_47
net_47,inst_49333,0.1,net_47
net_47,inst_81799,0.1,net_47
net_48,inst_13421,0.1,net_48
net_48,inst_30240,0.1,net_48
net_48,inst_30241,0.1,net_48
net_48,inst_30242,0.1,net_48
net_48,inst_45096,0.1,net_48
net_48,inst_45097,0.1,net_48
net_48,inst_59093,0.1,net_48
net_48,inst_59095,0.1,net_48
net_48,inst_59096,0.1,net_48
net_48,inst_81799,0.1,net_48
net_49,inst_13421,0.1,net_49
net_49,inst_31054,0.1,net_49
net_49,inst_31056,0.1,net_49
net_49,inst_31057,0.1,net_49
net_49,inst_45196,0.1,net_49
net_49,inst_45198,0.1,net_49
net_49,inst_59093,0.1,net_49
net_49,inst_59095,0.1,net_49
net_49,inst_59096,0.1,net_49
net_49,inst_81799,0.1,net_49
net_50,inst_13421,0.1,net_50
net_50,inst_32913,0.1,net_50
net_50,inst_32985,0.1,net_50
net_50,inst_32986,0.1,net_50
net_50,inst_45331,0.1,net_50
net_50,inst_45332,0.1,net_50
net_50,inst_59093,0.1,net_50
net_50,inst_59094,0.1,net_50
net_50,inst_59095,0.1,net_50
net_50,inst_79813,0.1,net_50
net_51,FE_DBTC2014_net_51,0.1,net_51
net_51,FE_RC_1915_0,0.1,net_51
net_51,inst_30569,0.1,net_51
net_51,inst_46864,0.1,net_51
net_51,inst_60847,0.1,net_51
net_51,inst_60929,0.1,net_51
net_51,inst_60930,0.1,net_51
net_51,inst_60931,0.1,net_51
net_51,inst_65556,0.1,net_51
net_51,inst_65558,0.1,net_51
net_52,FE_RC_1602_0,0.0714285714286,net_52
net_52,FE_RC_1910_0,0.0714285714286,net_52
net_52,inst_25837,0.0714285714286,net_52
net_52,inst_25840,0.0714285714286,net_52
net_52,inst_25935,0.0714285714286,net_52
net_52,inst_25938,0.0714285714286,net_52
net_52,inst_25939,0.0714285714286,net_52
net_52,inst_36669,0.0714285714286,net_52
net_52,inst_36672,0.0714285714286,net_52
net_52,inst_42391,0.0714285714286,net_52
net_52,inst_42392,0.0714285714286,net_52
net_52,inst_42457,0.0714285714286,net_52
net_52,inst_42458,0.0714285714286,net_52
net_52,inst_78072,0.0714285714286,net_52
net_53,FE_DBTC2013_net_53,0.1,net_53
net_53,inst_12251,0.1,net_53
net_53,inst_29146,0.1,net_53
net_53,inst_29811,0.1,net_53
net_53,inst_29812,0.1,net_53
net_53,inst_67652,0.1,net_53
net_53,inst_8043,0.1,net_53
net_53,inst_8100,0.1,net_53
net_53,inst_8102,0.1,net_53
net_53,inst_8104,0.1,net_53
net_54,inst_12976,0.142857142857,net_54
net_54,inst_29146,0.142857142857,net_54
net_54,inst_29811,0.142857142857,net_54
net_54,inst_29812,0.142857142857,net_54
net_54,inst_81896,0.142857142857,net_54
net_54,inst_81898,0.142857142857,net_54
net_54,inst_9077,0.142857142857,net_54
net_55,inst_13103,0.142857142857,net_55
net_55,inst_29327,0.142857142857,net_55
net_55,inst_29349,0.142857142857,net_55
net_55,inst_29351,0.142857142857,net_55
net_55,inst_84415,0.142857142857,net_55
net_55,inst_84416,0.142857142857,net_55
net_55,inst_9077,0.142857142857,net_55
net_56,inst_13103,0.142857142857,net_56
net_56,inst_29327,0.142857142857,net_56
net_56,inst_29349,0.142857142857,net_56
net_56,inst_29351,0.142857142857,net_56
net_56,inst_84415,0.142857142857,net_56
net_56,inst_84416,0.142857142857,net_56
net_56,inst_9077,0.142857142857,net_56
net_57,inst_15591,0.1,net_57
net_57,inst_15594,0.1,net_57
net_57,inst_15595,0.1,net_57
net_57,inst_15596,0.1,net_57
net_57,inst_30138,0.1,net_57
net_57,inst_30139,0.1,net_57
net_57,inst_30141,0.1,net_57
net_57,inst_84946,0.1,net_57
net_57,inst_84948,0.1,net_57
net_57,inst_9077,0.1,net_57
net_58,FE_RC_1932_0,0.1,net_58
net_58,inst_16490,0.1,net_58
net_58,inst_16493,0.1,net_58
net_58,inst_16497,0.1,net_58
net_58,inst_16498,0.1,net_58
net_58,inst_31151,0.1,net_58
net_58,inst_43002,0.1,net_58
net_58,inst_43018,0.1,net_58
net_58,inst_43019,0.1,net_58
net_58,inst_9077,0.1,net_58
net_59,FE_RC_1922_0,0.142857142857,net_59
net_59,inst_31157,0.142857142857,net_59
net_59,inst_82775,0.142857142857,net_59
net_59,inst_82776,0.142857142857,net_59
net_59,inst_82788,0.142857142857,net_59
net_59,inst_82789,0.142857142857,net_59
net_59,inst_9077,0.142857142857,net_59
net_60,inst_257,0.142857142857,net_60
net_60,inst_258,0.142857142857,net_60
net_60,inst_26937,0.142857142857,net_60
net_60,inst_26961,0.142857142857,net_60
net_60,inst_26962,0.142857142857,net_60
net_60,inst_327,0.142857142857,net_60
net_60,inst_328,0.142857142857,net_60
net_61,inst_26467,0.142857142857,net_61
net_61,inst_26468,0.142857142857,net_61
net_61,inst_26469,0.142857142857,net_61
net_61,inst_271,0.142857142857,net_61
net_61,inst_272,0.142857142857,net_61
net_61,inst_327,0.142857142857,net_61
net_61,inst_328,0.142857142857,net_61
net_62,inst_10980,0.125,net_62
net_62,inst_10981,0.125,net_62
net_62,inst_31163,0.125,net_62
net_62,inst_31172,0.125,net_62
net_62,inst_31173,0.125,net_62
net_62,inst_49473,0.125,net_62
net_62,inst_49474,0.125,net_62
net_62,inst_58935,0.125,net_62
net_63,inst_10980,0.125,net_63
net_63,inst_10981,0.125,net_63
net_63,inst_31558,0.125,net_63
net_63,inst_31561,0.125,net_63
net_63,inst_31562,0.125,net_63
net_63,inst_48824,0.125,net_63
net_63,inst_48825,0.125,net_63
net_63,inst_58935,0.125,net_63
net_64,inst_10978,0.125,net_64
net_64,inst_10980,0.125,net_64
net_64,inst_35364,0.125,net_64
net_64,inst_35374,0.125,net_64
net_64,inst_35375,0.125,net_64
net_64,inst_48742,0.125,net_64
net_64,inst_48743,0.125,net_64
net_64,inst_58935,0.125,net_64
net_65,inst_12263,0.111111111111,net_65
net_65,inst_12264,0.111111111111,net_65
net_65,inst_33726,0.111111111111,net_65
net_65,inst_33787,0.111111111111,net_65
net_65,inst_33788,0.111111111111,net_65
net_65,inst_33789,0.111111111111,net_65
net_65,inst_48742,0.111111111111,net_65
net_65,inst_48743,0.111111111111,net_65
net_65,inst_58935,0.111111111111,net_65
net_66,FE_DBTC2012_net_66,0.0909090909091,net_66
net_66,inst_12263,0.0909090909091,net_66
net_66,inst_12264,0.0909090909091,net_66
net_66,inst_33726,0.0909090909091,net_66
net_66,inst_33787,0.0909090909091,net_66
net_66,inst_33788,0.0909090909091,net_66
net_66,inst_33789,0.0909090909091,net_66
net_66,inst_48663,0.0909090909091,net_66
net_66,inst_58926,0.0909090909091,net_66
net_66,inst_58943,0.0909090909091,net_66
net_66,inst_58944,0.0909090909091,net_66
net_67,FE_RC_1932_0,0.0909090909091,net_67
net_67,inst_10980,0.0909090909091,net_67
net_67,inst_10981,0.0909090909091,net_67
net_67,inst_31165,0.0909090909091,net_67
net_67,inst_31172,0.0909090909091,net_67
net_67,inst_31175,0.0909090909091,net_67
net_67,inst_43002,0.0909090909091,net_67
net_67,inst_43003,0.0909090909091,net_67
net_67,inst_43014,0.0909090909091,net_67
net_67,inst_43018,0.0909090909091,net_67
net_67,inst_43019,0.0909090909091,net_67
net_70,inst_125357,1.0,net_70
net_71,inst_125357,1.0,net_71
net_72,inst_125503,1.0,net_72
net_73,inst_125846,1.0,net_73
net_74,inst_125846,1.0,net_74
net_75,inst_113685,1.0,net_75
net_76,inst_113686,1.0,net_76
net_77,inst_113967,1.0,net_77
net_78,inst_113985,1.0,net_78
net_79,inst_114023,1.0,net_79
net_80,inst_114024,1.0,net_80
net_81,inst_115973,1.0,net_81
net_82,inst_115974,1.0,net_82
net_83,inst_119330,1.0,net_83
net_84,inst_119341,1.0,net_84
net_85,inst_124102,1.0,net_85
inst_93795,inst_106726,0.0625,net_86
inst_93795,inst_106727,0.0625,net_86
inst_93795,inst_106728,0.0625,net_86
inst_93795,inst_120561,0.0625,net_86
inst_93795,inst_126746,0.0625,net_86
inst_93795,inst_126748,0.0625,net_86
inst_93795,inst_86937,0.0625,net_86
inst_93795,inst_86939,0.0625,net_86
inst_93795,inst_87790,0.0625,net_86
inst_93795,inst_93798,0.0625,net_86
inst_93795,inst_93799,0.0625,net_86
inst_93795,inst_93824,0.0625,net_86
inst_93795,inst_93898,0.0625,net_86
inst_93795,inst_93977,0.0625,net_86
inst_93795,inst_93978,0.0625,net_86
inst_93795,net_86,0.0625,net_86
inst_93974,inst_112283,0.05,net_87
inst_93974,inst_112284,0.05,net_87
inst_93974,inst_112285,0.05,net_87
inst_93974,inst_112353,0.05,net_87
inst_93974,inst_112354,0.05,net_87
inst_93974,inst_123570,0.05,net_87
inst_93974,inst_123571,0.05,net_87
inst_93974,inst_124832,0.05,net_87
inst_93974,inst_87457,0.05,net_87
inst_93974,inst_88010,0.05,net_87
inst_93974,inst_88014,0.05,net_87
inst_93974,inst_93909,0.05,net_87
inst_93974,inst_93970,0.05,net_87
inst_93974,inst_93971,0.05,net_87
inst_93974,inst_93972,0.05,net_87
inst_93974,inst_93973,0.05,net_87
inst_93974,inst_93977,0.05,net_87
inst_93974,inst_94107,0.05,net_87
inst_93974,inst_94109,0.05,net_87
inst_93974,net_87,0.05,net_87
FE_OFC89_net_88,inst_104523,0.142857142857,net_88
FE_OFC89_net_88,inst_104524,0.142857142857,net_88
FE_OFC89_net_88,inst_121659,0.142857142857,net_88
FE_OFC89_net_88,inst_121660,0.142857142857,net_88
FE_OFC89_net_88,inst_121797,0.142857142857,net_88
FE_OFC89_net_88,inst_126700,0.142857142857,net_88
FE_OFC89_net_88,net_88,0.142857142857,net_88
inst_94010,inst_112283,0.0625,net_89
inst_94010,inst_112284,0.0625,net_89
inst_94010,inst_112285,0.0625,net_89
inst_94010,inst_112339,0.0625,net_89
inst_94010,inst_112340,0.0625,net_89
inst_94010,inst_112341,0.0625,net_89
inst_94010,inst_123491,0.0625,net_89
inst_94010,inst_123492,0.0625,net_89
inst_94010,inst_124936,0.0625,net_89
inst_94010,inst_87443,0.0625,net_89
inst_94010,inst_88121,0.0625,net_89
inst_94010,inst_88122,0.0625,net_89
inst_94010,inst_94043,0.0625,net_89
inst_94010,inst_94044,0.0625,net_89
inst_94010,inst_94045,0.0625,net_89
inst_94010,net_89,0.0625,net_89
inst_113965,inst_105229,0.0714285714286,net_90
inst_113965,inst_105251,0.0714285714286,net_90
inst_113965,inst_113960,0.0714285714286,net_90
inst_113965,inst_113961,0.0714285714286,net_90
inst_113965,inst_113989,0.0714285714286,net_90
inst_113965,inst_115620,0.0714285714286,net_90
inst_113965,inst_118164,0.0714285714286,net_90
inst_113965,inst_118165,0.0714285714286,net_90
inst_113965,inst_121854,0.0714285714286,net_90
inst_113965,inst_121855,0.0714285714286,net_90
inst_113965,inst_121865,0.0714285714286,net_90
inst_113965,inst_126118,0.0714285714286,net_90
inst_113965,inst_126119,0.0714285714286,net_90
inst_113965,net_90,0.0714285714286,net_90
inst_93904,inst_105727,0.0769230769231,net_91
inst_93904,inst_105728,0.0769230769231,net_91
inst_93904,inst_105730,0.0769230769231,net_91
inst_93904,inst_105842,0.0769230769231,net_91
inst_93904,inst_105843,0.0769230769231,net_91
inst_93904,inst_123570,0.0769230769231,net_91
inst_93904,inst_123571,0.0769230769231,net_91
inst_93904,inst_124328,0.0769230769231,net_91
inst_93904,inst_87526,0.0769230769231,net_91
inst_93904,inst_88010,0.0769230769231,net_91
inst_93904,inst_88014,0.0769230769231,net_91
inst_93904,inst_93905,0.0769230769231,net_91
inst_93904,net_91,0.0769230769231,net_91
inst_89844,FE_DBTC2009_net_92,0.0384615384615,net_92
inst_89844,FE_RC_841_0,0.0384615384615,net_92
inst_89844,inst_104562,0.0384615384615,net_92
inst_89844,inst_104566,0.0384615384615,net_92
inst_89844,inst_117596,0.0384615384615,net_92
inst_89844,inst_117602,0.0384615384615,net_92
inst_89844,inst_117603,0.0384615384615,net_92
inst_89844,inst_123398,0.0384615384615,net_92
inst_89844,inst_123399,0.0384615384615,net_92
inst_89844,inst_123400,0.0384615384615,net_92
inst_89844,inst_130120,0.0384615384615,net_92
inst_89844,inst_130121,0.0384615384615,net_92
inst_89844,inst_86515,0.0384615384615,net_92
inst_89844,inst_89830,0.0384615384615,net_92
inst_89844,inst_89846,0.0384615384615,net_92
inst_89844,inst_89867,0.0384615384615,net_92
inst_89844,inst_89868,0.0384615384615,net_92
inst_89844,inst_90129,0.0384615384615,net_92
inst_89844,inst_90130,0.0384615384615,net_92
inst_89844,inst_91357,0.0384615384615,net_92
inst_89844,inst_91358,0.0384615384615,net_92
inst_89844,inst_91359,0.0384615384615,net_92
inst_89844,inst_91388,0.0384615384615,net_92
inst_89844,inst_91389,0.0384615384615,net_92
inst_89844,inst_91396,0.0384615384615,net_92
inst_89844,net_92,0.0384615384615,net_92
inst_94012,inst_112312,0.0714285714286,net_93
inst_94012,inst_112326,0.0714285714286,net_93
inst_94012,inst_112327,0.0714285714286,net_93
inst_94012,inst_112328,0.0714285714286,net_93
inst_94012,inst_112329,0.0714285714286,net_93
inst_94012,inst_112353,0.0714285714286,net_93
inst_94012,inst_123490,0.0714285714286,net_93
inst_94012,inst_123492,0.0714285714286,net_93
inst_94012,inst_125406,0.0714285714286,net_93
inst_94012,inst_87443,0.0714285714286,net_93
inst_94012,inst_88122,0.0714285714286,net_93
inst_94012,inst_88123,0.0714285714286,net_93
inst_94012,inst_94017,0.0714285714286,net_93
inst_94012,net_93,0.0714285714286,net_93
inst_113742,FE_RC_128_0,0.0833333333333,net_94
inst_113742,inst_104998,0.0833333333333,net_94
inst_113742,inst_104999,0.0833333333333,net_94
inst_113742,inst_113932,0.0833333333333,net_94
inst_113742,inst_115620,0.0833333333333,net_94
inst_113742,inst_118161,0.0833333333333,net_94
inst_113742,inst_118164,0.0833333333333,net_94
inst_113742,inst_121903,0.0833333333333,net_94
inst_113742,inst_121976,0.0833333333333,net_94
inst_113742,inst_126400,0.0833333333333,net_94
inst_113742,inst_126404,0.0833333333333,net_94
inst_113742,net_94,0.0833333333333,net_94
inst_89547,FE_RC_31_0,0.05,net_95
inst_89547,inst_105927,0.05,net_95
inst_89547,inst_114684,0.05,net_95
inst_89547,inst_114685,0.05,net_95
inst_89547,inst_119216,0.05,net_95
inst_89547,inst_119220,0.05,net_95
inst_89547,inst_119221,0.05,net_95
inst_89547,inst_127504,0.05,net_95
inst_89547,inst_127505,0.05,net_95
inst_89547,inst_129633,0.05,net_95
inst_89547,inst_85784,0.05,net_95
inst_89547,inst_89550,0.05,net_95
inst_89547,inst_89552,0.05,net_95
inst_89547,inst_89674,0.05,net_95
inst_89547,inst_90221,0.05,net_95
inst_89547,inst_91146,0.05,net_95
inst_89547,inst_91147,0.05,net_95
inst_89547,inst_91152,0.05,net_95
inst_89547,inst_91153,0.05,net_95
inst_89547,net_95,0.05,net_95
inst_113959,inst_107493,0.0769230769231,net_96
inst_113959,inst_107494,0.0769230769231,net_96
inst_113959,inst_113991,0.0769230769231,net_96
inst_113959,inst_113992,0.0769230769231,net_96
inst_113959,inst_115688,0.0769230769231,net_96
inst_113959,inst_118685,0.0769230769231,net_96
inst_113959,inst_118686,0.0769230769231,net_96
inst_113959,inst_122222,0.0769230769231,net_96
inst_113959,inst_122224,0.0769230769231,net_96
inst_113959,inst_122225,0.0769230769231,net_96
inst_113959,inst_126080,0.0769230769231,net_96
inst_113959,inst_126084,0.0769230769231,net_96
inst_113959,net_96,0.0769230769231,net_96
inst_89530,inst_105085,0.0434782608696,net_97
